"day" "month" "year" "wy" "tmax_c" "tmin_c" "precip"
4 8 2007 2007 23.61944444 17.34777778 0
5 8 2007 2007 22.855 16.835 0
6 8 2007 2007 22.855 14.705 0
7 8 2007 2007 22.855 13.285 0
8 8 2007 2007 24.575 13.797777778 0
9 8 2007 2007 23.09388889 16.125 0
10 8 2007 2007 23.09388889 16.125 0
11 8 2007 2007 21.23055556 16.125 0
12 8 2007 2007 24.04944444 14.902222222 0
13 8 2007 2007 24.575 13.797777778 0
14 8 2007 2007 26.05611111 15.33611111 0
15 8 2007 2007 26.05611111 16.125 0
16 8 2007 2007 24.575 16.55888889 0
17 8 2007 2007 25.53055556 16.125 0
18 8 2007 2007 26.295 13.995 0
19 8 2007 2007 25.53055556 14.152777778 0
20 8 2007 2007 26.48611111 13.008888889 0
21 8 2007 2007 22.855 14.705 0
22 8 2007 2007 22.855 14.705 0
23 8 2007 2007 21.135 14.705 0
24 8 2007 2007 21.135 14.705 0
25 8 2007 2007 22.66388889 13.797777778 0
26 8 2007 2007 25.53055556 17.34777778 0
27 8 2007 2007 23.09388889 16.125 0
28 8 2007 2007 22.97444444 15.77 0
29 8 2007 2007 22.855 15.415 0
30 8 2007 2007 25.10055556 17.34777778 0
31 8 2007 2007 25.53055556 15.69111111 0
1 9 2007 2007 26.05611111 17.34777778 0
2 9 2007 2007 29.83055556 16.91388889 0
3 9 2007 2007 28.875 17.34777778 0
4 9 2007 2007 22.18611111 16.91388889 0
5 9 2007 2007 23.61944444 14.152777778 0
6 9 2007 2007 21.995 15.415 0
7 9 2007 2007 21.995 17.545 0
8 9 2007 2007 22.18611111 13.008888889 0
9 9 2007 2007 23.09388889 13.008888889 0
10 9 2007 2007 23.61944444 12.141111111 0
11 9 2007 2007 24.575 13.363888889 0
12 9 2007 2007 24.04944444 11.786111111 0
13 9 2007 2007 24.575 12.575 0
14 9 2007 2007 23.09388889 12.575 0
15 9 2007 2007 23.61944444 13.008888889 0
16 9 2007 2007 21.23055556 12.575 0
17 9 2007 2007 21.75611111 15.33611111 0
18 9 2007 2007 21.75611111 12.575 0
19 9 2007 2007 22.18611111 13.008888889 0.254
20 9 2007 2007 21.75611111 10.247777778 0
21 9 2007 2007 20.275 12.575 2.794
22 9 2007 2007 20.80055556 14.547222222 4.064
23 9 2007 2007 20.80055556 12.575 0
24 9 2007 2007 21.75611111 13.008888889 0
25 9 2007 2007 23.09388889 12.575 0
26 9 2007 2007 25.10055556 12.575 0
27 9 2007 2007 23.61944444 13.008888889 0
28 9 2007 2007 20.80055556 14.547222222 0
29 9 2007 2007 21.23055556 11.786111111 0
30 9 2007 2007 23.715 11.865 0
1 10 2007 2008 23.61944444 10.997222222 0
2 10 2007 2008 24.57155 11.3882166666643 0
3 10 2007 2008 23.615994444454 11.7826611111119 0
4 10 2007 2008 21.227105555546 11.7826611111119 0
5 10 2007 2008 21.704883333362 12.1771055555524 0
6 10 2007 2008 22.182661111092 12.57155 0
7 10 2007 2008 25.049327777816 9.4159944444476 0
8 10 2007 2008 26.482661111092 9.02155 0
9 10 2007 2008 19.315994444454 9.4159944444476 0
10 10 2007 2008 20.27155 9.4159944444476 0
11 10 2007 2008 20.749327777816 10.2048833333357 0
12 10 2007 2008 19.793772222184 12.1771055555524 7.62
13 10 2007 2008 19.793772222184 13.360438888881 0.254
14 10 2007 2008 19.793772222184 11.3882166666643 0
15 10 2007 2008 17.882661111092 12.965994444476 0
16 10 2007 2008 23.615994444454 11.3882166666643 0
17 10 2007 2008 24.093772222184 14.543772222238 0
18 10 2007 2008 25.527105555546 12.1771055555524 0
19 10 2007 2008 23.615994444454 12.1771055555524 0
20 10 2007 2008 28.87155 15.727105555524 0
21 10 2007 2008 24.57155 11.3882166666643 0
22 10 2007 2008 26.482661111092 9.8104388888881 0
23 10 2007 2008 28.87155 11.3882166666643 0
24 10 2007 2008 32.215994444454 11.7826611111119 0
25 10 2007 2008 25.049327777816 11.7826611111119 0
26 10 2007 2008 19.315994444454 10.2048833333357 0
27 10 2007 2008 18.838216666638 12.965994444476 0
28 10 2007 2008 25.049327777816 11.3882166666643 0
29 10 2007 2008 24.093772222184 13.754883333357 0
30 10 2007 2008 20.27155 12.1771055555524 0
31 10 2007 2008 19.793772222184 10.2048833333357 0
1 11 2007 2008 15.97155 13.754883333357 0
2 11 2007 2008 16.927105555546 13.360438888881 0.254
3 11 2007 2008 17.404883333362 12.965994444476 0
4 11 2007 2008 15.97155 12.57155 0.254
5 11 2007 2008 16.927105555546 10.9937722222238 0
6 11 2007 2008 16.927105555546 9.8104388888881 0
7 11 2007 2008 16.449327777816 10.5993277777762 0
8 11 2007 2008 16.927105555546 9.8104388888881 0
9 11 2007 2008 18.838216666638 10.5993277777762 0
10 11 2007 2008 19.315994444454 9.4159944444476 0
11 11 2007 2008 18.838216666638 11.3882166666643 0.508
12 11 2007 2008 23.615994444454 10.9937722222238 0
13 11 2007 2008 24.57155 9.8104388888881 0
14 11 2007 2008 27.915994444454 11.3882166666643 0
15 11 2007 2008 27.915994444454 11.3882166666643 0
16 11 2007 2008 17.404883333362 11.7826611111119 0
17 11 2007 2008 16.449327777816 12.1771055555524 0
18 11 2007 2008 14.538216666638 12.965994444476 0
19 11 2007 2008 14.538216666638 11.7826611111119 0.254
20 11 2007 2008 17.404883333362 10.9937722222238 0
21 11 2007 2008 18.838216666638 10.2048833333357 0
22 11 2007 2008 17.404883333362 8.2326611111119 0
23 11 2007 2008 18.360438888908 7.8382166666643 0
24 11 2007 2008 22.182661111092 6.2604388888881 0
25 11 2007 2008 19.315994444454 7.4437722222238 0
26 11 2007 2008 20.27155 7.0493277777762 0
27 11 2007 2008 19.793772222184 6.2604388888881 0
28 11 2007 2008 22.660438888908 8.2326611111119 0
29 11 2007 2008 22.182661111092 7.8382166666643 0
30 11 2007 2008 16.927105555546 9.8104388888881 0
1 12 2007 2008 17.404883333362 6.6548833333357 0
2 12 2007 2008 15.97155 5.86599444444476 0
3 12 2007 2008 18.838216666638 5.47155 0
4 12 2007 2008 25.527105555546 5.86599444444476 0
5 12 2007 2008 23.615994444454 10.9937722222238 0
6 12 2007 2008 17.882661111092 11.2554433 6.096
7 12 2007 2008 17.56 11.2554433 4.572
8 12 2007 2008 15.97155 8.6271055555524 0
9 12 2007 2008 16.92 8.6 0
10 12 2007 2008 16.6 7.3 0
11 12 2007 2008 16.29 5.99 0
12 12 2007 2008 15.97 4.68 0
13 12 2007 2008 15.97155 4.6826611111119 0
14 12 2007 2008 16.449327777816 5.47155 0
15 12 2007 2008 17.404883333362 5.47155 0
16 12 2007 2008 17.404883333362 5.47155 0
17 12 2007 2008 15.97155 6.6548833333357 0.508
18 12 2007 2008 15.015994444454 13.754883333357 86.614
19 12 2007 2008 15.97155 12.1771055555524 4.572
20 12 2007 2008 16.449327777816 10.2048833333357 0
21 12 2007 2008 15.493772222184 7.0493277777762 0
22 12 2007 2008 15.97155 5.07710555555524 0
23 12 2007 2008 19.315994444454 6.2604388888881 0
24 12 2007 2008 26.004883333362 7.8382166666643 0
25 12 2007 2008 19.315994444454 7.4437722222238 0
26 12 2007 2008 19.315994444454 6.2604388888881 0
27 12 2007 2008 14.060438888908 6.6548833333357 0
28 12 2007 2008 13.104883333362 6.6548833333357 0
29 12 2007 2008 15.015994444454 8.2326611111119 0
30 12 2007 2008 15.493772222184 6.6548833333357 0
31 12 2007 2008 19.315994444454 6.2604388888881 0
1 1 2008 2008 20.27155 5.86599444444476 0
2 1 2008 2008 20.749327777816 6.6548833333357 0
3 1 2008 2008 16.927105555546 8.6271055555524 0
4 1 2008 2008 15.493772222184 12.965994444476 129.54
5 1 2008 2008 15.015994444454 12.57155 10.16
6 1 2008 2008 14.060438888908 10.9937722222238 19.558
7 1 2008 2008 17.404883333362 8.6271055555524 1.016
8 1 2008 2008 15.493772222184 7.8382166666643 0.254
9 1 2008 2008 15.97155 9.4159944444476 0
10 1 2008 2008 15.97155 8.2326611111119 0
11 1 2008 2008 20.749327777816 9.8104388888881 0
12 1 2008 2008 23.138216666638 7.4437722222238 0
13 1 2008 2008 22.182661111092 8.2326611111119 0
14 1 2008 2008 20.749327777816 6.6548833333357 0
15 1 2008 2008 17.882661111092 6.6548833333357 0
16 1 2008 2008 18.360438888908 6.2604388888881 0
17 1 2008 2008 15.493772222184 5.86599444444476 0
18 1 2008 2008 18.360438888908 5.86599444444476 0
19 1 2008 2008 18.838216666638 6.2604388888881 0
20 1 2008 2008 15.493772222184 5.86599444444476 0
21 1 2008 2008 14.060438888908 5.86599444444476 0
22 1 2008 2008 13.582661111092 10.9937722222238 1.524
23 1 2008 2008 12.149327777816 8.2326611111119 48.26
24 1 2008 2008 12.627105555546 8.2326611111119 72.898
25 1 2008 2008 15.015994444454 12.57155 25.146
26 1 2008 2008 17.404883333362 13.360438888881 0.508
27 1 2008 2008 15.493772222184 13.360438888881 42.926
28 1 2008 2008 15.015994444454 8.2326611111119 22.606
29 1 2008 2008 15.015994444454 6.6548833333357 0
30 1 2008 2008 17.404883333362 9.4159944444476 0
31 1 2008 2008 16.449327777816 7.0493277777762 0
1 2 2008 2008 18.360438888908 9.4159944444476 0
2 2 2008 2008 17.404883333362 7.8382166666643 0
3 2 2008 2008 15.97155 10.9937722222238 14.986
4 2 2008 2008 16.449327777816 8.6271055555524 3.302
5 2 2008 2008 15.97155 6.2604388888881 0
6 2 2008 2008 19.315994444454 7.0493277777762 0
7 2 2008 2008 16.927105555546 7.8382166666643 0
8 2 2008 2008 20.749327777816 7.8382166666643 0
9 2 2008 2008 22.660438888908 8.6271055555524 0
10 2 2008 2008 22.182661111092 9.02155 0
11 2 2008 2008 20.749327777816 8.6271055555524 0
12 2 2008 2008 25.049327777816 8.6271055555524 0
13 2 2008 2008 15.015994444454 10.5993277777762 0
14 2 2008 2008 18.360438888908 9.02155 0
15 2 2008 2008 17.404883333362 6.6548833333357 0
16 2 2008 2008 15.493772222184 7.4437722222238 0
17 2 2008 2008 15.97155 9.02155 0
18 2 2008 2008 14.538216666638 9.8104388888881 0
19 2 2008 2008 15.493772222184 9.8104388888881 0
20 2 2008 2008 17.404883333362 11.7826611111119 7.874
21 2 2008 2008 15.015994444454 10.9937722222238 6.604
22 2 2008 2008 15.97155 10.5993277777762 2.794
23 2 2008 2008 15.015994444454 7.4437722222238 25.146
24 2 2008 2008 16.449327777816 11.3882166666643 4.826
25 2 2008 2008 18.838216666638 10.2048833333357 0
26 2 2008 2008 23.138216666638 9.02155 0
27 2 2008 2008 20.27155 9.8104388888881 0
28 2 2008 2008 18.838216666638 10.2048833333357 0
29 2 2008 2008 15.493772222184 13.360438888881 0
1 3 2008 2008 15.493772222184 10.5993277777762 0
2 3 2008 2008 18.838216666638 10.2048833333357 0
3 3 2008 2008 18.838216666638 8.2326611111119 0
4 3 2008 2008 19.793772222184 9.02155 0
5 3 2008 2008 18.360438888908 9.4159944444476 0
6 3 2008 2008 19.793772222184 9.02155 0
7 3 2008 2008 19.793772222184 9.02155 0
8 3 2008 2008 23.615994444454 11.7826611111119 0
9 3 2008 2008 21.704883333362 10.5993277777762 0
10 3 2008 2008 23.615994444454 9.8104388888881 0
11 3 2008 2008 22.182661111092 12.1771055555524 0
12 3 2008 2008 24.093772222184 11.3882166666643 0
13 3 2008 2008 25.049327777816 13.360438888881 0
14 3 2008 2008 22.182661111092 10.9937722222238 0
15 3 2008 2008 17.882661111092 10.5993277777762 0
16 3 2008 2008 19.315994444454 10.2048833333357 0
17 3 2008 2008 20.27155 9.02155 0
18 3 2008 2008 17.404883333362 9.02155 0
19 3 2008 2008 15.493772222184 10.9937722222238 0
20 3 2008 2008 20.749327777816 9.4159944444476 0
21 3 2008 2008 21.227105555546 8.6271055555524 0
22 3 2008 2008 23.138216666638 8.6271055555524 0
23 3 2008 2008 25.527105555546 9.4159944444476 0
24 3 2008 2008 22.182661111092 9.8104388888881 0
25 3 2008 2008 20.27155 10.5993277777762 0
26 3 2008 2008 24.093772222184 12.57155 0
27 3 2008 2008 25.527105555546 11.7826611111119 0
28 3 2008 2008 21.704883333362 9.4159944444476 0
29 3 2008 2008 18.360438888908 10.5993277777762 0
30 3 2008 2008 17.882661111092 9.8104388888881 0
31 3 2008 2008 15.493772222184 7.8382166666643 0
1 4 2008 2008 15.493772222184 10.5993277777762 0
2 4 2008 2008 18.838216666638 10.2048833333357 0
3 4 2008 2008 18.838216666638 8.2326611111119 3.556
4 4 2008 2008 19.793772222184 9.02155 0
5 4 2008 2008 18.360438888908 9.4159944444476 0
6 4 2008 2008 19.793772222184 9.02155 0
7 4 2008 2008 19.793772222184 9.02155 0
8 4 2008 2008 23.615994444454 11.7826611111119 0
9 4 2008 2008 21.704883333362 10.5993277777762 0
10 4 2008 2008 23.615994444454 9.8104388888881 0
11 4 2008 2008 22.182661111092 12.1771055555524 0
12 4 2008 2008 24.093772222184 11.3882166666643 0
13 4 2008 2008 25.049327777816 13.360438888881 0
14 4 2008 2008 22.182661111092 10.9937722222238 0
15 4 2008 2008 17.882661111092 10.5993277777762 0
16 4 2008 2008 19.315994444454 10.2048833333357 0
17 4 2008 2008 20.27155 9.02155 0
18 4 2008 2008 17.404883333362 9.02155 0
19 4 2008 2008 15.493772222184 10.9937722222238 0
20 4 2008 2008 20.749327777816 9.4159944444476 0
21 4 2008 2008 21.227105555546 8.6271055555524 0
22 4 2008 2008 23.138216666638 8.6271055555524 0
23 4 2008 2008 25.527105555546 9.4159944444476 0
24 4 2008 2008 22.182661111092 9.8104388888881 0
25 4 2008 2008 20.27155 10.5993277777762 0
26 4 2008 2008 24.093772222184 12.57155 0
27 4 2008 2008 25.527105555546 11.7826611111119 0
28 4 2008 2008 21.704883333362 9.4159944444476 0
29 4 2008 2008 18.360438888908 10.5993277777762 0
30 4 2008 2008 17.882661111092 9.8104388888881 0
1 5 2008 2008 15.493772222184 7.8382166666643 0
2 5 2008 2008 15.97155 8.6271055555524 0
3 5 2008 2008 15.493772222184 8.6271055555524 0
4 5 2008 2008 17.404883333362 12.57155 0
5 5 2008 2008 14.538216666638 12.1771055555524 0
6 5 2008 2008 17.882661111092 10.5993277777762 0
7 5 2008 2008 16.927105555546 9.8104388888881 0
8 5 2008 2008 18.838216666638 9.8104388888881 0
9 5 2008 2008 19.793772222184 8.2326611111119 0
10 5 2008 2008 20.27155 10.2048833333357 0
11 5 2008 2008 20.27155 9.4159944444476 0
12 5 2008 2008 25.527105555546 9.8104388888881 0.508
13 5 2008 2008 30.304883333362 9.8104388888881 0
14 5 2008 2008 30.782661111092 11.3882166666643 0
15 5 2008 2008 14.060438888908 12.1771055555524 0
16 5 2008 2008 21.227105555546 10.2048833333357 0
17 5 2008 2008 18.838216666638 10.5993277777762 0
18 5 2008 2008 23.138216666638 9.4159944444476 0
19 5 2008 2008 18.838216666638 10.9937722222238 0
20 5 2008 2008 18.360438888908 10.5993277777762 0
21 5 2008 2008 18.838216666638 8.2326611111119 0
22 5 2008 2008 18.838216666638 8.2326611111119 0
23 5 2008 2008 22.182661111092 8.6271055555524 0
24 5 2008 2008 20.27155 10.9937722222238 1.524
25 5 2008 2008 21.227105555546 11.3882166666643 0
26 5 2008 2008 25.049327777816 9.02155 0
27 5 2008 2008 27.915994444454 14.149327777762 0
28 5 2008 2008 31.260438888908 12.57155 0
29 5 2008 2008 26.482661111092 13.754883333357 0
30 5 2008 2008 26.960438888908 12.965994444476 0
31 5 2008 2008 20.749327777816 10.9937722222238 0
1 6 2008 2008 21.227105555546 11.3882166666643 0
2 6 2008 2008 22.182661111092 10.5993277777762 0
3 6 2008 2008 20.749327777816 11.7826611111119 0
4 6 2008 2008 17.882661111092 12.1771055555524 0
5 6 2008 2008 18.838216666638 13.360438888881 0
6 6 2008 2008 17.404883333362 11.7826611111119 0
7 6 2008 2008 17.882661111092 11.7826611111119 0
8 6 2008 2008 18.360438888908 9.8104388888881 0
9 6 2008 2008 15.97155 10.9937722222238 0
10 6 2008 2008 18.838216666638 10.5993277777762 0
11 6 2008 2008 15.97155 12.965994444476 0
12 6 2008 2008 17.882661111092 11.7826611111119 0
13 6 2008 2008 21.227105555546 10.2048833333357 0
14 6 2008 2008 22.182661111092 12.57155 0
15 6 2008 2008 27.915994444454 13.360438888881 0
16 6 2008 2008 27.915994444454 14.938216666643 0
17 6 2008 2008 26.482661111092 14.938216666643 0
18 6 2008 2008 26.004883333362 16.12155 0
19 6 2008 2008 23.138216666638 14.938216666643 0
20 6 2008 2008 19.793772222184 13.754883333357 0
21 6 2008 2008 24.093772222184 13.754883333357 0
22 6 2008 2008 24.093772222184 12.57155 0
23 6 2008 2008 15.493772222184 10.9937722222238 0
24 6 2008 2008 18.838216666638 11.7826611111119 0
25 6 2008 2008 17.404883333362 11.3882166666643 0
26 6 2008 2008 18.838216666638 10.5993277777762 0
27 6 2008 2008 19.793772222184 10.5993277777762 0
28 6 2008 2008 20.749327777816 10.2048833333357 0
29 6 2008 2008 22.660438888908 11.7826611111119 0
30 6 2008 2008 21.704883333362 11.7826611111119 0
1 7 2008 2008 20.749327777816 11.7826611111119 0
2 7 2008 2008 21.227105555546 12.1771055555524 0
3 7 2008 2008 21.704883333362 12.1771055555524 0
4 7 2008 2008 19.315994444454 11.7826611111119 0
5 7 2008 2008 24.093772222184 13.754883333357 0
6 7 2008 2008 27.915994444454 13.360438888881 0
7 7 2008 2008 21.704883333362 13.360438888881 0
8 7 2008 2008 21.704883333362 12.965994444476 0
9 7 2008 2008 20.749327777816 12.965994444476 0
10 7 2008 2008 20.27155 14.543772222238 0
11 7 2008 2008 19.793772222184 14.938216666643 0
12 7 2008 2008 20.749327777816 14.938216666643 0
13 7 2008 2008 21.704883333362 15.332661111119 0
14 7 2008 2008 20.27155 15.332661111119 0
15 7 2008 2008 20.27155 14.938216666643 0
16 7 2008 2008 21.704883333362 14.149327777762 0
17 7 2008 2008 23.615994444454 13.360438888881 0
18 7 2008 2008 23.615994444454 14.543772222238 0
19 7 2008 2008 34.604883333362 13.360438888881 0
20 7 2008 2008 28.393772222184 16.12155 0.254
21 7 2008 2008 29.827105555546 16.12155 0
22 7 2008 2008 30.782661111092 17.699327777762 0
23 7 2008 2008 29.827105555546 17.699327777762 0
24 7 2008 2008 26.482661111092 16.515994444476 0.254
25 7 2008 2008 22.660438888908 15.332661111119 0
26 7 2008 2008 22.660438888908 13.754883333357 0
27 7 2008 2008 21.227105555546 14.938216666643 0
28 7 2008 2008 22.182661111092 15.727105555524 0
29 7 2008 2008 22.182661111092 14.149327777762 0
30 7 2008 2008 21.227105555546 12.965994444476 0
31 7 2008 2008 25.049327777816 13.360438888881 0
1 8 2008 2008 24.57155 14.543772222238 0.254
2 8 2008 2008 23.615994444454 14.938216666643 0
3 8 2008 2008 22.182661111092 15.332661111119 0
4 8 2008 2008 27.915994444454 16.515994444476 0
5 8 2008 2008 24.57155 15.332661111119 0
6 8 2008 2008 22.182661111092 14.938216666643 0
7 8 2008 2008 21.227105555546 15.332661111119 0
8 8 2008 2008 20.749327777816 15.727105555524 0
9 8 2008 2008 21.227105555546 15.727105555524 0
10 8 2008 2008 22.660438888908 16.515994444476 0
11 8 2008 2008 23.615994444454 18.093772222238 0
12 8 2008 2008 24.093772222184 17.699327777762 0
13 8 2008 2008 22.660438888908 16.910438888881 0
14 8 2008 2008 23.615994444454 17.699327777762 0
15 8 2008 2008 24.57155 17.699327777762 0
16 8 2008 2008 24.57155 16.910438888881 0
17 8 2008 2008 23.615994444454 15.727105555524 0
18 8 2008 2008 22.660438888908 15.727105555524 0
19 8 2008 2008 22.182661111092 16.515994444476 0
20 8 2008 2008 22.660438888908 16.515994444476 0
21 8 2008 2008 23.138216666638 14.938216666643 0
22 8 2008 2008 22.182661111092 16.12155 0
23 8 2008 2008 21.704883333362 15.727105555524 0
24 8 2008 2008 21.227105555546 16.12155 0
25 8 2008 2008 23.138216666638 16.12155 0
26 8 2008 2008 24.57155 16.12155 0
27 8 2008 2008 23.138216666638 17.699327777762 0
28 8 2008 2008 23.138216666638 16.910438888881 0
29 8 2008 2008 22.182661111092 16.910438888881 0
30 8 2008 2008 22.182661111092 14.938216666643 0
31 8 2008 2008 22.182661111092 17.304883333357 0
1 9 2008 2008 22.182661111092 16.12155 0
2 9 2008 2008 22.182661111092 16.910438888881 0
3 9 2008 2008 23.138216666638 17.699327777762 0
4 9 2008 2008 24.093772222184 16.12155 0
5 9 2008 2008 23.615994444454 16.910438888881 0
6 9 2008 2008 24.57155 16.515994444476 0
7 9 2008 2008 24.57155 17.699327777762 0
8 9 2008 2008 23.615994444454 17.699327777762 0
9 9 2008 2008 23.615994444454 15.727105555524 0
10 9 2008 2008 23.615994444454 14.938216666643 0.254
11 9 2008 2008 21.227105555546 16.515994444476 0
12 9 2008 2008 22.182661111092 16.515994444476 0
13 9 2008 2008 22.660438888908 16.515994444476 0
14 9 2008 2008 24.093772222184 16.910438888881 0
15 9 2008 2008 23.138216666638 17.699327777762 0
16 9 2008 2008 22.660438888908 17.304883333357 0
17 9 2008 2008 22.660438888908 17.304883333357 0
18 9 2008 2008 22.182661111092 16.12155 0
19 9 2008 2008 22.182661111092 14.543772222238 0
20 9 2008 2008 23.138216666638 15.332661111119 0
21 9 2008 2008 23.615994444454 16.910438888881 0
22 9 2008 2008 23.615994444454 17.304883333357 0
23 9 2008 2008 22.182661111092 17.699327777762 0
24 9 2008 2008 23.615994444454 17.304883333357 0
25 9 2008 2008 24.093772222184 17.304883333357 0
26 9 2008 2008 24.57155 16.515994444476 0
27 9 2008 2008 22.182661111092 17.304883333357 0
28 9 2008 2008 20.749327777816 16.910438888881 0
29 9 2008 2008 24.093772222184 17.699327777762 0
30 9 2008 2008 23.615994444454 17.699327777762 0
1 10 2008 2009 24.093772222184 17.304883333357 0
2 10 2008 2009 24.093772222184 17.304883333357 0
3 10 2008 2009 23.138216666638 16.12155 0
4 10 2008 2009 23.615994444454 17.699327777762 0
5 10 2008 2009 23.138216666638 17.304883333357 2.032
6 10 2008 2009 23.138216666638 17.304883333357 0
7 10 2008 2009 22.182661111092 17.304883333357 0
8 10 2008 2009 21.704883333362 17.699327777762 0
9 10 2008 2009 21.704883333362 17.304883333357 0
10 10 2008 2009 22.660438888908 16.12155 0
11 10 2008 2009 21.227105555546 15.332661111119 0
12 10 2008 2009 22.182661111092 12.965994444476 0
13 10 2008 2009 20.749327777816 17.699327777762 0
14 10 2008 2009 21.227105555546 15.332661111119 0
15 10 2008 2009 21.227105555546 13.754883333357 0
16 10 2008 2009 25.527105555546 12.965994444476 0
17 10 2008 2009 24.57155 14.543772222238 0
18 10 2008 2009 24.093772222184 14.149327777762 0
19 10 2008 2009 25.527105555546 14.938216666643 0
20 10 2008 2009 25.527105555546 14.543772222238 0
21 10 2008 2009 24.093772222184 13.754883333357 0
22 10 2008 2009 22.182661111092 13.754883333357 0
23 10 2008 2009 22.660438888908 12.965994444476 0
24 10 2008 2009 21.227105555546 13.754883333357 0
25 10 2008 2009 21.227105555546 15.727105555524 0
26 10 2008 2009 23.615994444454 14.149327777762 0
27 10 2008 2009 25.527105555546 14.543772222238 0
28 10 2008 2009 22.182661111092 16.12155 0
29 10 2008 2009 20.749327777816 14.938216666643 0
30 10 2008 2009 24.093772222184 15.332661111119 0
31 10 2008 2009 28.393772222184 13.754883333357 0.254
1 11 2008 2009 30.782661111092 15.332661111119 4.572
2 11 2008 2009 27.438216666638 15.727105555524 6.858
3 11 2008 2009 21.704883333362 15.332661111119 0.254
4 11 2008 2009 20.749327777816 16.515994444476 11.684
5 11 2008 2009 21.227105555546 12.965994444476 0
6 11 2008 2009 24.57155 12.1771055555524 0
7 11 2008 2009 29.349327777816 12.965994444476 0
8 11 2008 2009 29.349327777816 12.965994444476 0
9 11 2008 2009 23.615994444454 12.57155 0
10 11 2008 2009 26.960438888908 10.2048833333357 0
11 11 2008 2009 22.660438888908 11.3882166666643 0
12 11 2008 2009 20.27155 9.02155 0
13 11 2008 2009 22.660438888908 7.8382166666643 0
14 11 2008 2009 25.527105555546 9.02155 0
15 11 2008 2009 27.915994444454 9.8104388888881 0
16 11 2008 2009 27.915994444454 10.9937722222238 0
17 11 2008 2009 26.960438888908 10.9937722222238 0
18 11 2008 2009 19.793772222184 12.965994444476 0
19 11 2008 2009 19.793772222184 10.5993277777762 0
20 11 2008 2009 19.315994444454 10.5993277777762 0
21 11 2008 2009 24.093772222184 9.8104388888881 0
22 11 2008 2009 31.260438888908 10.2048833333357 0
23 11 2008 2009 30.782661111092 10.9937722222238 0
24 11 2008 2009 25.527105555546 9.8104388888881 0
25 11 2008 2009 22.182661111092 10.9937722222238 0
26 11 2008 2009 18.360438888908 12.1771055555524 20.828
27 11 2008 2009 22.660438888908 11.7826611111119 16.256
28 11 2008 2009 25.049327777816 9.8104388888881 0
29 11 2008 2009 24.093772222184 10.2048833333357 0
30 11 2008 2009 22.182661111092 14.543772222238 0
1 12 2008 2009 24.093772222184 16.910438888881 0
2 12 2008 2009 21.227105555546 16.515994444476 0
3 12 2008 2009 22.182661111092 13.360438888881 0
4 12 2008 2009 20.749327777816 11.7826611111119 0
5 12 2008 2009 22.660438888908 12.1771055555524 0
6 12 2008 2009 21.704883333362 8.6271055555524 0
7 12 2008 2009 22.660438888908 9.4159944444476 0
8 12 2008 2009 25.049327777816 10.5993277777762 0
9 12 2008 2009 25.049327777816 10.5993277777762 0
10 12 2008 2009 20.749327777816 14.938216666643 0
11 12 2008 2009 18.360438888908 10.9937722222238 0
12 12 2008 2009 19.315994444454 9.4159944444476 0
13 12 2008 2009 23.138216666638 11.3882166666643 0
14 12 2008 2009 24.57155 10.9937722222238 0
15 12 2008 2009 27.915994444454 11.7826611111119 46.99
16 12 2008 2009 27.915994444454 11.7826611111119 0
17 12 2008 2009 29.349327777816 10.5993277777762 1.524
18 12 2008 2009 27.915994444454 10.5993277777762 0
19 12 2008 2009 22.182661111092 10.2048833333357 0
20 12 2008 2009 22.182661111092 9.4159944444476 0
21 12 2008 2009 20.749327777816 9.8104388888881 0
22 12 2008 2009 25.049327777816 9.4159944444476 7.112
23 12 2008 2009 23.615994444454 9.8104388888881 0
24 12 2008 2009 17.882661111092 12.1771055555524 0
25 12 2008 2009 20.27155 12.1771055555524 3.048
26 12 2008 2009 18.838216666638 11.3882166666643 3.556
27 12 2008 2009 18.838216666638 13.754883333357 0
28 12 2008 2009 20.749327777816 12.1771055555524 0
29 12 2008 2009 18.360438888908 10.2048833333357 0
30 12 2008 2009 19.315994444454 10.5993277777762 0
31 12 2008 2009 19.315994444454 10.2048833333357 0
1 1 2009 2009 20.749327777816 9.4159944444476 0
2 1 2009 2009 17.404883333362 13.360438888881 0
3 1 2009 2009 17.882661111092 12.965994444476 0
4 1 2009 2009 18.838216666638 10.2048833333357 0
5 1 2009 2009 21.227105555546 7.8382166666643 0
6 1 2009 2009 21.704883333362 8.6271055555524 0
7 1 2009 2009 19.793772222184 11.3882166666643 0
8 1 2009 2009 18.838216666638 9.02155 0
9 1 2009 2009 19.315994444454 8.2326611111119 0
10 1 2009 2009 20.749327777816 7.0493277777762 0
11 1 2009 2009 21.704883333362 8.6271055555524 0
12 1 2009 2009 18.360438888908 10.5993277777762 0
13 1 2009 2009 17.404883333362 10.2048833333357 0
14 1 2009 2009 15.97155 7.4437722222238 0
15 1 2009 2009 15.493772222184 8.2326611111119 0
16 1 2009 2009 13.582661111092 6.6548833333357 0
17 1 2009 2009 14.538216666638 10.5993277777762 0
18 1 2009 2009 15.493772222184 7.8382166666643 0
19 1 2009 2009 17.404883333362 6.2604388888881 0
20 1 2009 2009 15.97155 6.2604388888881 0
21 1 2009 2009 17.404883333362 7.4437722222238 0
22 1 2009 2009 17.404883333362 10.5993277777762 1.524
23 1 2009 2009 16.449327777816 9.4159944444476 4.826
